scenario,engine_id,unit,max_cycle,first_cycle,final_rul,avg_sensor_2,avg_sensor_3,avg_sensor_4,avg_sensor_7,avg_sensor_11,avg_sensor_12,avg_sensor_15,avg_sensor_20,avg_sensor_21,scenario_description,conditions,fault_modes,end_of_life_flag
FD002,FD002-E071,71,194,1,0,576.9508762886599,1408.783762886598,1193.4570618556702,276.88757731958765,42.51072164948454,260.59051546391754,9.412923711340206,20.458144329896907,12.273363402061854,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E072,72,196,1,0,575.0026020408163,1409.1663265306122,1193.8888775510204,262.5952040816327,42.7694387755102,247.2213775510204,9.439289795918366,19.414897959183673,11.64394081632653,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E073,73,239,1,0,577.6289958158995,1414.4746861924687,1200.084309623431,275.7476569037657,42.857322175732214,259.5689958158996,9.36002259414226,20.315146443514642,12.181606276150626,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E074,74,158,1,0,582.5107594936709,1427.9811392405063,1213.112341772152,292.055253164557,43.26411392405063,275.01917721518987,9.227048101265822,21.42462025316456,12.854572784810127,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E075,75,231,1,0,581.4241991341991,1425.0552813852814,1213.4074458874459,289.51510822510824,43.13043290043289,272.5899134199134,9.341769696969697,21.242727272727272,12.73342077922078,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E076,76,244,1,0,582.1735655737705,1423.875286885246,1210.5337295081968,293.94823770491803,43.02684426229508,276.7480327868853,9.301272950819673,21.578688524590163,12.949640573770493,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E077,77,185,1,0,581.866,1427.2537837837838,1214.2905945945947,290.1314054054054,43.22697297297297,273.19886486486485,9.285556756756757,21.285675675675677,12.769867027027027,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E078,78,161,1,0,578.9304968944099,1417.1167701863353,1204.8034161490684,282.7385093167702,42.899565217391306,266.22770186335407,9.37915652173913,20.789627329192548,12.473393788819877,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E079,79,181,1,0,582.6414364640884,1427.2688397790055,1212.9985635359114,295.1150828729282,43.132707182320445,277.8553038674033,9.293020994475139,21.6592817679558,12.998127071823205,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E080,80,221,1,0,581.7327149321267,1426.3617194570136,1212.9313122171945,291.37656108597287,43.167828054298646,274.2894570135747,9.308690045248868,21.38475113122172,12.834603619909503,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E081,81,288,1,0,579.6996527777778,1421.4869444444444,1205.606909722222,281.14701388888886,43.06736111111111,264.70072916666663,9.278630902777778,20.676180555555554,12.400559722222221,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E082,82,200,1,0,578.3849,1420.1008499999998,1207.3941,275.56485,43.0969,259.48560000000003,9.3617545,20.2473,12.1479125,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E083,83,170,1,0,579.703705882353,1420.8719411764707,1208.8824705882353,286.52794117647056,42.994,269.78070588235295,9.378312941176471,21.07905882352941,12.63282588235294,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E084,84,259,1,0,578.2661776061776,1417.2627413127414,1203.0895366795366,276.487915057915,42.95810810810811,260.31679536679536,9.36352084942085,20.354131274131277,12.204184555984556,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E085,85,347,1,0,579.7844956772334,1420.7840922190203,1209.6312103746397,283.83259365994235,43.075446685878966,267.252939481268,9.357068587896253,20.86391930835735,12.519080691642651,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E086,86,190,1,0,579.7839473684211,1421.1626315789474,1205.6035789473683,279.23726315789474,43.09173684210526,262.94599999999997,9.31730105263158,20.525578947368423,12.318242631578947,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E087,87,170,1,0,581.6187058823529,1424.1630588235294,1211.100411764706,291.1294705882353,43.09005882352941,274.0821176470588,9.26185411764706,21.374470588235294,12.826415294117648,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E088,88,365,1,0,579.0161917808219,1415.8534520547946,1198.4503835616438,279.5066301369863,42.792054794520546,263.12416438356166,9.33924301369863,20.617068493150683,12.366779726027398,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E089,89,188,1,0,582.3373936170212,1427.72085106383,1218.0909574468085,296.79893617021276,43.23058510638298,279.51835106382975,9.324150531914894,21.73632978723404,13.035903723404255,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E090,90,188,1,0,580.7583510638299,1426.4069680851064,1211.5258510638298,284.82611702127656,43.250744680851064,268.19409574468085,9.237378723404255,20.899787234042552,12.54033510638298,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E091,91,245,1,0,577.7343265306123,1415.1320408163265,1201.109387755102,275.245387755102,42.888938775510205,259.1086530612245,9.33464857142857,20.281469387755102,12.167981224489797,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E092,92,188,1,0,581.3619680851064,1425.0584574468085,1212.9312765957445,288.15175531914895,43.121329787234046,271.24,9.367654255319149,21.125478723404257,12.680125531914895,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E093,93,189,1,0,578.0882010582011,1415.7616402116403,1199.4344973544974,272.84756613756616,42.9068253968254,256.86338624338623,9.361179894179894,20.155978835978836,12.088073544973545,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E094,94,306,1,0,579.859019607843,1418.583366013072,1203.4156535947714,285.10454248366017,42.86637254901961,268.3828431372549,9.331934967320262,20.97124183006536,12.585451307189542,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E095,95,198,1,0,578.5635858585858,1418.0249494949494,1202.684292929293,279.34338383838383,42.959393939393934,262.96419191919193,9.282089393939394,20.54737373737374,12.329403030303029,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E096,96,208,1,0,579.5334134615384,1416.3430769230768,1199.6810096153845,281.0527403846154,42.825673076923074,264.569375,9.322173557692308,20.719038461538464,12.426930769230768,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E097,97,145,1,0,578.3030344827587,1415.674068965517,1201.3896551724138,275.26613793103445,42.918689655172415,259.11275862068965,9.365717931034483,20.29303448275862,12.179862068965516,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E098,98,167,1,0,577.9474251497006,1416.7247305389221,1202.3838323353293,274.544251497006,42.98688622754491,258.59299401197603,9.36328622754491,20.224550898203592,12.123908982035928,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E099,99,202,1,0,580.0430198019802,1421.1129207920792,1205.8129207920792,280.8966831683168,43.11247524752475,264.4360396039604,9.281195049504952,20.6360396039604,12.381631683168319,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E100,100,212,1,0,578.6671226415094,1416.3238207547172,1201.3634905660376,280.37075471698114,42.81929245283019,263.9431603773585,9.361335377358492,20.632877358490568,12.37483066037736,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E101,101,211,1,0,577.2685781990522,1413.9382464454975,1198.6221327014218,271.66123222748814,42.829194312796204,255.74071090047394,9.389924170616114,20.06507109004739,12.050769668246446,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E102,102,164,1,0,582.4603658536586,1429.626280487805,1218.9337195121952,295.4284756097561,43.260182926829266,278.19268292682926,9.317598170731706,21.639634146341464,12.985123170731706,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E103,103,280,1,0,579.0358928571428,1417.9017857142858,1202.826392857143,281.0804642857143,42.92307142857143,264.65299999999996,9.318508214285714,20.698285714285717,12.422188928571428,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E104,104,228,1,0,578.0413157894737,1414.653245614035,1197.0255263157894,274.47311403508775,42.811491228070174,258.4082456140351,9.299633771929825,20.255701754385967,12.157916666666667,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E105,105,303,1,0,581.2313201320131,1424.6289108910892,1209.5164686468647,289.34138613861387,43.05085808580858,272.44871287128717,9.28089801980198,21.256501650165017,12.751851485148515,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E106,106,272,1,0,577.7838602941176,1414.650625,1200.3795588235294,275.4812132352941,42.848786764705885,259.3482720588235,9.374278308823529,20.298382352941175,12.182230514705882,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E107,107,145,1,0,578.9960689655173,1418.4889655172412,1205.8053793103447,282.2115862068965,42.97993103448276,265.72606896551724,9.333420689655172,20.7671724137931,12.462384827586208,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E108,108,156,1,0,585.1676282051282,1435.6226282051282,1226.2583333333332,304.74301282051283,43.48782051282051,286.990641025641,9.293946153846154,22.247435897435896,13.351567307692308,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E109,109,220,1,0,578.9237272727273,1416.1674545454546,1204.655,284.55359090909093,42.77063636363637,267.88709090909094,9.448813181818181,20.96754545454545,12.582658181818182,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E110,110,221,1,0,577.5044343891402,1413.5607239819003,1197.3402714932126,274.71642533936654,42.72615384615384,258.56511312217197,9.40027737556561,20.30076923076923,12.170774208144797,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E111,111,200,1,0,574.4884,1403.9105499999998,1185.79625,261.4013,42.516400000000004,246.06095000000002,9.422282000000001,19.3681,11.6221575,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E112,112,378,1,0,579.8616402116403,1420.3657671957671,1205.7133597883599,285.06534391534393,42.96283068783069,268.3595238095238,9.30053888888889,20.9884126984127,12.583551322751322,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E113,113,232,1,0,580.6599568965516,1423.6429310344827,1211.6672844827585,286.36939655172415,43.14068965517241,269.57375,9.347602155172414,21.00840517241379,12.605919396551725,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E114,114,203,1,0,583.2247290640394,1427.7355172413793,1212.9926600985223,298.2210344827586,43.066206896551726,280.7905911330049,9.268933004926108,21.86871921182266,13.123512807881774,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E115,115,206,1,0,579.711213592233,1418.7431067961165,1204.0268446601942,283.14339805825244,42.87747572815534,266.4947087378641,9.368052427184466,20.85650485436893,12.504710194174757,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E116,116,207,1,0,579.4423188405797,1419.1552173913044,1205.688695652174,283.6146376811594,42.96434782608696,267.0564734299517,9.32250579710145,20.85541062801932,12.516849758454107,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E117,117,177,1,0,578.0224293785311,1414.3988700564971,1198.520790960452,276.1120903954802,42.78333333333333,259.88977401129944,9.391849717514125,20.368700564971753,12.217690960451979,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E118,118,344,1,0,580.8538953488372,1421.9318023255814,1206.8158139534885,287.93002906976744,42.965087209302325,271.02276162790696,9.31860523255814,21.164447674418604,12.697941279069768,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E119,119,174,1,0,578.2135057471264,1414.1292528735632,1198.0233908045977,276.67155172413794,42.834252873563216,260.48689655172416,9.316910919540229,20.3932183908046,12.235441379310346,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E120,120,129,1,0,585.366976744186,1437.4828682170544,1227.3061240310076,305.635503875969,43.53472868217054,287.7689147286822,9.272174418604651,22.29581395348837,13.37765503875969,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E121,121,210,1,0,581.3960952380953,1424.5979047619048,1211.2749047619047,288.6749523809524,43.13771428571429,271.81361904761906,9.309159523809525,21.188142857142857,12.715002857142856,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E122,122,185,1,0,580.5849189189189,1421.4207027027028,1207.1661621621622,286.5864864864865,43.037567567567564,269.8277297297297,9.285521621621621,21.047837837837836,12.619610810810812,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E123,123,226,1,0,581.0894690265487,1423.291238938053,1207.1171681415929,289.504203539823,43.01699115044248,272.57345132743365,9.275154424778762,21.254424778761063,12.760324336283185,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E124,124,267,1,0,580.2366292134831,1420.6602621722845,1205.206404494382,286.04565543071163,42.95621722846442,269.2967790262172,9.284991760299626,21.023445692883897,12.617367041198502,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E125,125,168,1,0,577.3730357142857,1411.848392857143,1196.6580952380953,274.0195238095238,42.68434523809524,257.93607142857144,9.377799999999999,20.24797619047619,12.14994880952381,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E126,126,199,1,0,581.7949246231155,1426.5063819095478,1211.3029648241206,288.6378894472362,43.203819095477385,271.78236180904526,9.281943718592965,21.20105527638191,12.720707537688442,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E127,127,256,1,0,578.49359375,1415.0515234375,1199.892734375,279.2965625,42.8388671875,262.9219140625,9.2993671875,20.5928515625,12.351925,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E128,128,303,1,0,579.2599669966996,1418.1369636963695,1201.2184818481849,280.18382838283827,42.904917491749174,263.7816501650165,9.317411881188118,20.63993399339934,12.378772937293729,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E129,129,202,1,0,576.4402475247524,1409.2265346534655,1192.3793564356436,269.7428217821782,42.6389603960396,253.92079207920793,9.377895049504952,19.931039603960397,11.957221287128714,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E130,130,182,1,0,577.6109340659341,1412.9581318681319,1199.2285714285715,274.6317032967033,42.79571428571428,258.55164835164834,9.413748901098902,20.290054945054944,12.171683516483517,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E131,131,280,1,0,581.1627142857143,1422.8817142857142,1206.919357142857,287.7702857142857,43.0,270.8756071428571,9.314623571428571,21.147892857142857,12.695185714285714,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E132,132,183,1,0,580.3073770491803,1419.607868852459,1206.4269398907104,287.40568306010925,42.877814207650275,270.57950819672135,9.367844262295081,21.12945355191257,12.678854098360656,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E133,133,159,1,0,585.7130817610063,1436.773647798742,1223.5354088050315,304.9401886792453,43.45955974842767,287.1530817610063,9.234257861635221,22.294150943396225,13.375206289308176,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E134,134,247,1,0,580.8551821862349,1422.2228340080972,1205.5453846153846,283.86113360323884,43.04469635627531,267.1873684210526,9.263819028340082,20.886518218623483,12.52815951417004,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E135,135,294,1,0,577.5407482993197,1413.9182653061223,1199.4027551020408,275.34421768707483,42.84309523809524,259.20568027210885,9.338883673469388,20.291972789115647,12.175904421768708,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E136,136,160,1,0,582.3920625,1429.28825,1213.3900625,289.5176875,43.331,272.548,9.2111525,21.240000000000002,12.745784375,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E137,137,148,1,0,581.0004729729731,1426.1338513513513,1213.6504054054055,287.01466216216215,43.21344594594595,270.23324324324324,9.340166216216215,21.068986486486487,12.635358783783783,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E138,138,200,1,0,578.9186,1419.1017000000002,1205.35575,279.83095000000003,42.9893,263.50575000000003,9.33915,20.59045,12.354718,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E139,139,194,1,0,582.1572164948453,1428.8570103092784,1214.8964948453608,289.72778350515466,43.2730412371134,272.81572164948454,9.289200000000001,21.251134020618558,12.754203092783506,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E140,140,214,1,0,580.6808411214953,1423.0939719626167,1208.5115420560749,286.9452336448598,43.10892523364486,270.19658878504674,9.280008411214954,21.05663551401869,12.639419158878505,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E141,141,163,1,0,583.5404294478527,1431.734355828221,1218.6107361963188,298.8845398773006,43.3458282208589,281.44380368098155,9.228884662576688,21.880184049079755,13.124865030674847,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E142,142,208,1,0,578.6772115384615,1419.258125,1204.455048076923,274.4064903846154,43.06096153846154,258.3081730769231,9.336192307692308,20.221730769230767,12.126772596153845,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E143,143,166,1,0,577.6036746987952,1414.4048795180722,1199.0959638554216,273.79975903614456,42.86903614457832,257.80060240963854,9.36455,20.19421686746988,12.114728313253012,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E144,144,224,1,0,579.3125446428571,1421.6888392857143,1209.794375,280.65504464285715,43.17549107142857,264.26379464285714,9.332661160714284,20.617321428571426,12.363093303571429,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E145,145,251,1,0,579.1126693227092,1415.287250996016,1198.5741434262948,283.0052589641435,42.69422310756972,266.42354581673305,9.342604780876496,20.876733067729084,12.520799203187252,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E146,146,263,1,0,580.1436882129278,1420.3382129277568,1203.4581368821293,284.4877566539924,42.95771863117871,267.81927756653994,9.281134600760456,20.91467680608365,12.56040988593156,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E147,147,207,1,0,579.7965700483091,1417.7889371980675,1201.3725603864734,281.9726086956522,42.85135265700483,265.43304347826086,9.327480676328502,20.794057971014492,12.4762038647343,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E148,148,279,1,0,580.29541218638,1423.812365591398,1211.8765591397848,285.22953405017927,43.141182795698924,268.6110752688172,9.347768458781362,20.936774193548384,12.575251254480287,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E149,149,289,1,0,577.8223875432526,1416.211418685121,1201.8921107266435,277.5762975778547,42.91290657439446,261.3401730103806,9.329685813148789,20.433598615916956,12.256902422145329,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E150,150,222,1,0,580.6760810810811,1422.468828828829,1207.9725675675675,288.14675675675676,42.983513513513515,271.32761261261265,9.282095045045047,21.181486486486488,12.716106756756757,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E151,151,177,1,0,582.1937853107345,1427.8343502824857,1216.6782485875706,294.10412429378533,43.258305084745764,276.9317514124294,9.282529943502825,21.561525423728813,12.929661016949154,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E152,152,184,1,0,579.6838043478261,1423.0423913043478,1209.9644021739132,281.64,43.22288043478261,265.2470108695652,9.307735869565217,20.67625,12.406559239130434,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E153,153,292,1,0,578.0703082191781,1415.4646575342465,1200.9894863013699,277.3732876712329,42.83849315068493,261.15609589041094,9.383260616438356,20.450068493150685,12.271635273972603,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E154,154,193,1,0,579.5174093264249,1419.3821243523316,1205.9633678756477,280.6090155440415,43.027150259067355,264.23715025906733,9.32919481865285,20.68046632124352,12.407801554404145,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E155,155,226,1,0,580.5449557522124,1421.2162831858407,1205.4738495575223,288.8612831858407,42.95867256637168,272.0091150442478,9.286229203539824,21.235796460176992,12.74185796460177,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E156,156,299,1,0,580.2663210702341,1419.717525083612,1204.568193979933,286.17598662207354,42.923478260869565,269.42468227424746,9.298222742474916,21.045484949832776,12.630298996655519,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E157,157,237,1,0,575.3396624472574,1405.7361603375525,1188.3566666666668,266.3584810126582,42.471265822784815,250.743417721519,9.42686371308017,19.744767932489452,11.843762869198311,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E158,158,308,1,0,580.7091233766234,1420.952012987013,1205.4296428571429,286.0480844155844,42.97126623376623,269.31493506493507,9.3239487012987,21.040194805194805,12.620892207792208,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E159,159,241,1,0,579.4640248962655,1421.1470954356846,1206.6246887966804,279.27174273858924,43.05792531120331,262.9671784232365,9.357409958506224,20.54746887966805,12.322964315352698,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E160,160,212,1,0,575.7047641509434,1407.0353301886792,1191.0448113207547,270.9733962264151,42.513066037735854,255.12301886792454,9.4149929245283,20.039575471698114,12.010258018867924,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E161,161,224,1,0,579.3387053571429,1422.5669642857142,1209.654017857143,280.6250892857143,43.188125,264.2366964285714,9.334949553571429,20.599598214285717,12.361281250000001,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E162,162,194,1,0,580.2581958762886,1420.8846907216496,1204.459587628866,282.4986082474227,42.98731958762887,265.9528865979382,9.339498453608247,20.789742268041238,12.478850000000001,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E163,163,203,1,0,580.9627586206897,1422.6030541871921,1208.653448275862,290.2582266009852,42.98980295566503,273.2832512315271,9.31029014778325,21.337093596059116,12.798815270935961,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E164,164,249,1,0,580.5737751004016,1423.199357429719,1209.774016064257,284.8538152610442,43.12522088353414,268.1985542168675,9.360746987951808,20.920763052208837,12.55159718875502,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E165,165,165,1,0,582.8288484848484,1431.866909090909,1218.9458787878789,291.6351515151515,43.455636363636366,274.6487878787879,9.255041818181818,21.342969696969696,12.81473696969697,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E166,166,204,1,0,580.4894607843138,1425.4777450980393,1214.3403921568627,283.03946078431375,43.31995098039216,266.5451960784314,9.31411568627451,20.762303921568627,12.462757843137254,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E167,167,232,1,0,583.1608620689656,1428.3688362068965,1212.8133189655173,293.89982758620687,43.1625,276.7438793103448,9.27780474137931,21.574267241379314,12.941712931034482,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E168,168,217,1,0,581.0089861751152,1423.1977880184331,1208.2948847926266,288.3197695852534,43.02728110599078,271.4354377880184,9.304474654377879,21.159447004608296,12.706303686635945,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E169,169,185,1,0,579.7871351351351,1421.1888108108108,1207.952972972973,283.2308108108108,43.04572972972973,266.6297297297297,9.34274108108108,20.802486486486487,12.491492972972972,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E170,170,179,1,0,579.3629608938547,1419.556312849162,1207.7348044692737,283.50558659217876,43.01888268156424,267.00396648044693,9.347012290502793,20.84748603351955,12.50304748603352,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E171,171,258,1,0,577.2995736434109,1412.000426356589,1195.3547286821706,275.4093798449612,42.685581395348834,259.253488372093,9.3442007751938,20.338565891472868,12.205020930232557,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E172,172,174,1,0,579.9320689655171,1423.4479310344827,1211.069367816092,284.844540229885,43.161206896551725,268.2062068965517,9.327152873563218,20.89862068965517,12.53815632183908,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E173,173,151,1,0,578.8474834437086,1416.7148344370862,1198.6494039735098,278.4072847682119,42.86304635761589,262.13668874172185,9.318605298013246,20.522649006622515,12.317300662251656,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E174,174,193,1,0,581.4339896373057,1426.7243523316063,1215.4145595854923,290.03528497409326,43.214507772020724,273.05808290155437,9.32810518134715,21.278549222797928,12.760336787564766,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E175,175,202,1,0,580.9796534653466,1421.9255940594062,1204.7542079207922,287.9681188118812,42.915693069306926,271.13415841584157,9.299768316831683,21.211039603960398,12.727977227722771,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E176,176,164,1,0,577.9631097560975,1418.0428048780486,1203.8653048780488,274.3571341463415,43.03060975609756,258.34609756097564,9.329473780487804,20.175853658536585,12.111714024390245,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E177,177,181,1,0,582.6633149171271,1431.806408839779,1220.261049723757,292.6585635359116,43.43674033149171,275.5711049723757,9.263456906077348,21.448066298342543,12.866332044198893,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E178,178,148,1,0,578.3447297297298,1415.2260135135136,1199.223581081081,275.81479729729733,42.85641891891892,259.66114864864863,9.366669594594594,20.34243243243243,12.211166216216217,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
FD002,FD002-E179,179,181,1,0,581.6472375690607,1428.8886187845303,1217.536132596685,289.557955801105,43.400773480662984,272.62756906077345,9.265304419889503,21.20635359116022,12.72285414364641,"Multiple operating conditions, HPC degradation",6 operating conditions,1 fault mode,True
